age,region,gender,monthly_spend,subscriber,tenure
38.0,A,f,130.72,False,3.0
45.0,A,f,146.91,False,16.0
25.0,B,f,63.31,False,12.0
29.0,B,m,56.18,False,4.0
30.0,B,f,84.57,False,8.0
30.0,B,m,76.99,False,12.0
28.0,B,m,60.35,False,4.0
32.0,B,f,139.89,False,2.0
39.0,B,m,137.08,False,2.0
57.0,B,f,139.31,True,17.0
37.0,E,f,69.88,False,8.0
38.0,B,f,97.61,False,8.0
38.0,B,f,89.32,False,5.0
37.0,B,f,159.6,True,23.0
34.0,B,m,110.37,False,3.0
29.0,C,f,85.08,False,4.0
18.0,B,m,108.92,False,1.0
42.0,B,m,75.84,False,7.0
32.0,B,m,104.8,False,19.0
25.0,B,f,57.32,False,3.0
44.0,E,m,106.93,False,13.0
38.0,B,f,124.81,False,6.0
46.0,D,m,111.04,False,4.0
30.0,B,f,90.22,False,5.0
31.0,C,f,207.21,True,13.0
35.0,B,f,118.55,False,6.0
38.0,B,f,109.98,False,3.0
61.0,A,m,129.8,False,9.0
40.0,B,f,116.71,False,6.0
46.0,C,m,97.42,False,4.0
31.0,A,f,82.55,False,2.0
39.0,B,f,115.35,True,13.0
27.0,B,f,81.13,False,2.0
33.0,D,m,106.32,False,4.0
24.0,B,m,48.58,False,3.0
59.0,B,f,152.57,False,19.0
39.0,B,f,130.32,True,13.0
39.0,A,f,112.65,False,12.0
57.0,B,f,109.09,False,3.0
30.0,B,f,85.22,False,5.0
18.0,C,m,139.91,False,27.0
35.0,B,f,85.67,False,4.0
36.0,B,f,154.46,False,1.0
71.0,B,f,139.29,False,2.0
45.0,B,f,157.53,True,17.0
25.0,B,f,227.15,False,19.0
29.0,B,f,78.65,False,2.0
41.0,D,m,105.48,False,4.0
29.0,B,m,75.85,False,13.0
38.0,B,m,84.59,False,1.0
51.0,B,m,116.79,False,11.0
36.0,B,m,100.59,False,15.0
32.0,B,f,92.7,False,9.0
44.0,B,m,95.72,False,2.0
52.0,B,f,158.79,True,15.0
18.0,B,m,62.75,False,6.0
42.0,B,f,110.08,False,15.0
35.0,E,f,109.84,False,10.0
30.0,A,m,87.26,False,8.0
41.0,B,f,88.74,False,2.0
23.0,B,f,113.34,True,14.0
39.0,B,f,104.81,False,1.0
30.0,B,m,57.51,False,4.0
34.0,A,m,96.2,False,1.0
33.0,B,f,104.1,False,2.0
37.0,B,f,142.88,False,7.0
29.0,E,f,144.83,False,5.0
33.0,B,m,143.8,False,5.0
18.0,A,m,83.55,False,11.0
31.0,B,f,135.22,False,6.0
32.0,B,f,93.83,False,4.0
43.0,C,f,95.56,False,6.0
31.0,E,f,85.15,False,8.0
36.0,B,f,80.78,False,2.0
32.0,B,f,150.92,True,14.0
46.0,B,m,94.08,False,9.0
24.0,B,f,73.9,False,8.0
27.0,A,m,80.48,False,4.0
27.0,B,f,67.19,False,9.0
39.0,B,m,72.66,False,4.0
34.0,B,m,92.28,False,3.0
33.0,B,f,172.86,False,30.0
41.0,B,f,95.94,False,3.0
25.0,B,f,67.96,False,14.0
44.0,B,f,204.49,False,16.0
49.0,E,m,98.59,False,8.0
38.0,B,f,71.03,False,2.0
45.0,B,m,103.69,False,4.0
40.0,A,f,134.76,False,15.0
41.0,B,f,137.78,False,10.0
40.0,C,m,115.56,False,2.0
40.0,B,f,93.5,False,1.0
29.0,B,m,69.87,False,3.0
40.0,B,f,152.74,False,5.0
18.0,A,f,74.08,False,18.0
37.0,B,f,123.03,False,6.0
24.0,E,f,95.56,False,1.0
40.0,E,f,86.71,False,1.0
21.0,A,f,70.13,False,6.0
30.0,B,f,137.29,False,17.0
38.0,B,m,96.89,False,7.0
31.0,B,f,92.35,False,2.0
39.0,A,m,92.54,False,1.0
25.0,C,f,62.66,False,12.0
44.0,B,f,113.17,False,2.0
45.0,B,f,204.22,False,4.0
30.0,B,f,154.72,False,6.0
34.0,B,m,89.65,False,5.0
34.0,A,m,97.36,False,5.0
38.0,B,f,94.02,False,6.0
46.0,A,f,141.64,False,2.0
21.0,B,m,65.45,False,8.0
29.0,B,f,86.88,False,1.0
20.0,A,m,76.17,False,19.0
29.0,B,f,281.42,False,10.0
42.0,B,m,135.52,False,5.0
51.0,E,f,112.3,False,4.0
38.0,C,f,88.59,False,3.0
41.0,B,f,147.31,False,24.0
37.0,B,f,97.19,False,4.0
41.0,B,f,122.33,False,7.0
35.0,B,f,94.1,False,1.0
58.0,B,f,109.82,False,2.0
36.0,B,f,74.32,False,7.0
28.0,B,m,47.62,False,5.0
38.0,A,f,115.84,False,16.0
39.0,B,f,113.61,False,3.0
23.0,A,f,84.4,False,3.0
34.0,B,f,121.71,False,1.0
54.0,E,f,100.53,False,5.0
41.0,D,m,92.97,False,8.0
40.0,B,f,83.21,False,3.0
32.0,B,f,174.52,False,7.0
52.0,E,f,137.59,False,11.0
59.0,E,f,115.93,False,2.0
34.0,B,f,113.49,False,7.0
21.0,A,f,63.83,False,3.0
47.0,B,f,120.56,False,4.0
46.0,B,m,96.94,False,4.0
52.0,B,m,134.16,False,7.0
60.0,B,m,130.82,False,25.0
23.0,B,f,54.09,False,8.0
20.0,B,m,79.46,False,4.0
35.0,B,f,136.14,False,7.0
33.0,A,f,108.16,False,1.0
37.0,B,f,140.49,False,9.0
52.0,B,f,122.74,False,1.0
45.0,B,f,173.63,False,1.0
23.0,B,f,147.04,False,2.0
45.0,B,f,253.94,False,41.0
26.0,B,f,74.01,False,1.0
48.0,C,f,126.38,False,13.0
46.0,B,f,93.87,False,18.0
19.0,B,f,41.03,False,6.0
35.0,E,f,106.41,False,15.0
30.0,C,m,184.97,False,6.0
22.0,B,f,82.11,False,8.0
50.0,B,f,143.23,False,4.0
41.0,B,m,87.56,False,12.0
34.0,C,f,214.43,False,1.0
66.0,B,f,156.81,False,16.0
33.0,A,f,147.36,False,21.0
37.0,A,f,161.22,False,1.0
27.0,B,m,97.08,False,4.0
30.0,B,f,123.5,False,2.0
51.0,B,m,133.46,False,8.0
38.0,B,m,80.76,False,1.0
51.0,B,m,144.76,False,2.0
31.0,B,m,66.98,False,5.0
24.0,E,m,75.6,False,14.0
66.0,B,f,208.5,False,3.0
58.0,C,f,156.58,True,18.0
20.0,A,f,108.35,False,4.0
34.0,E,m,94.95,False,8.0
30.0,B,f,75.41,False,10.0
26.0,B,f,152.19,False,4.0
48.0,C,m,91.76,False,10.0
29.0,B,f,60.3,False,3.0
27.0,A,m,57.76,False,2.0
46.0,C,f,132.03,False,5.0
19.0,D,f,88.26,False,5.0
48.0,B,f,83.54,False,1.0
34.0,B,f,86.91,False,3.0
39.0,B,f,153.73,True,25.0
49.0,B,f,119.47,False,6.0
41.0,B,m,141.02,False,16.0
41.0,B,f,191.18,True,19.0
25.0,D,m,148.68,False,15.0
31.0,B,m,52.54,False,8.0
28.0,B,f,185.63,False,16.0
19.0,C,m,52.16,True,16.0
71.0,A,f,163.46,False,10.0
36.0,B,f,123.33,False,5.0
43.0,B,f,144.88,False,16.0
30.0,A,f,92.28,False,7.0
27.0,E,f,115.26,False,2.0
51.0,E,f,142.39,False,6.0
50.0,B,f,90.05,False,10.0
28.0,D,f,130.84,False,4.0
34.0,B,f,130.49,False,4.0
23.0,B,m,290.2,True,52.0
38.0,B,f,124.21,False,1.0
27.0,B,f,103.84,False,4.0
47.0,E,f,108.04,False,21.0
46.0,B,f,83.25,False,4.0
48.0,B,m,143.29,False,14.0
19.0,B,m,63.79,False,4.0
50.0,B,m,275.72,True,34.0
39.0,B,f,119.37,False,3.0
49.0,B,f,85.46,False,3.0
33.0,E,f,95.08,False,12.0
32.0,B,f,130.2,False,1.0
39.0,B,f,79.54,False,2.0
33.0,B,f,90.0,False,4.0
20.0,B,f,204.19,False,11.0
47.0,E,m,107.68,False,3.0
32.0,B,f,103.88,False,1.0
31.0,A,m,90.59,False,7.0
27.0,B,f,78.79,False,12.0
49.0,B,f,130.34,False,10.0
56.0,A,f,114.63,False,2.0
30.0,B,m,98.7,False,4.0
32.0,C,m,192.03,False,32.0
33.0,B,f,158.4,False,23.0
53.0,B,f,102.83,False,17.0
41.0,B,f,219.93,False,1.0
31.0,B,m,85.05,False,8.0
44.0,C,m,102.48,False,8.0
41.0,B,f,104.16,False,9.0
43.0,B,f,154.34,False,4.0
41.0,B,f,121.28,False,24.0
34.0,B,f,125.5,False,18.0
33.0,B,m,127.39,True,22.0
42.0,B,f,154.85,False,8.0
31.0,B,f,77.15,False,7.0
38.0,B,f,84.72,False,4.0
40.0,B,m,131.6,False,26.0
25.0,B,m,74.08,False,2.0
43.0,A,m,97.0,False,11.0
30.0,B,f,172.27,False,18.0
36.0,B,f,99.84,False,9.0
41.0,B,m,81.34,False,8.0
54.0,E,m,172.7,False,2.0
59.0,B,f,112.1,False,2.0
30.0,A,f,83.65,False,4.0
19.0,E,f,51.53,False,1.0
32.0,D,m,99.47,False,4.0
42.0,B,m,127.63,False,12.0
52.0,B,m,92.95,False,4.0
33.0,E,f,97.63,False,1.0
38.0,B,f,131.48,False,3.0
36.0,B,f,107.71,False,21.0
44.0,B,f,224.62,False,37.0
39.0,B,f,120.39,False,3.0
46.0,C,f,124.68,False,1.0
29.0,B,f,184.19,False,9.0
28.0,E,f,96.83,False,7.0
33.0,B,m,99.29,False,11.0
35.0,C,f,105.6,False,2.0
63.0,D,m,150.17,False,4.0
49.0,B,f,119.1,False,2.0
23.0,B,m,63.84,False,6.0
25.0,B,f,123.94,False,5.0
51.0,B,m,96.56,False,9.0
34.0,A,f,88.79,False,10.0
48.0,B,m,119.03,False,1.0
38.0,B,f,93.05,False,7.0
27.0,E,f,90.85,False,13.0
52.0,A,f,144.56,False,3.0
23.0,B,m,182.9,False,13.0
30.0,B,m,111.36,False,16.0
30.0,B,m,112.79,False,17.0
35.0,B,m,90.88,False,7.0
50.0,B,f,128.42,False,2.0
43.0,E,f,108.06,False,1.0
39.0,B,f,116.24,False,10.0
32.0,D,f,97.63,False,1.0
43.0,E,f,244.94,False,7.0
32.0,B,m,63.31,False,3.0
50.0,B,m,150.49,True,14.0
62.0,B,m,91.62,False,8.0
45.0,B,f,129.13,False,4.0
42.0,C,f,96.49,False,3.0
39.0,B,f,99.88,False,9.0
18.0,B,m,53.11,False,2.0
35.0,E,f,130.26,False,7.0
45.0,C,f,108.62,False,5.0
36.0,B,f,91.92,False,2.0
33.0,E,f,124.96,True,21.0
21.0,E,f,75.33,False,3.0
56.0,B,f,119.61,True,13.0
40.0,B,f,192.8,False,16.0
41.0,B,m,136.32,False,1.0
18.0,A,m,131.83,False,12.0
28.0,C,f,86.99,False,8.0
36.0,B,m,73.6,False,5.0
48.0,B,f,107.45,False,1.0
44.0,B,f,219.0,False,2.0
31.0,A,f,206.45,False,11.0
31.0,B,f,165.06,False,8.0
41.0,A,f,202.74,True,17.0
47.0,B,f,160.95,False,9.0
21.0,C,m,60.82,False,6.0
58.0,B,f,100.2,False,5.0
46.0,B,f,95.0,False,9.0
37.0,D,m,113.29,False,8.0
31.0,D,m,97.7,False,16.0
20.0,B,f,86.78,False,5.0
38.0,E,f,88.42,False,4.0
39.0,A,m,121.93,False,4.0
43.0,B,f,121.67,False,7.0
54.0,B,f,138.9,False,16.0
39.0,C,f,164.75,False,8.0
55.0,B,f,113.21,False,6.0
29.0,B,f,114.6,False,3.0
18.0,B,m,54.51,False,1.0
29.0,B,f,112.4,False,23.0
43.0,B,f,220.62,False,9.0
33.0,B,m,89.82,False,7.0
26.0,B,f,71.61,False,1.0
46.0,B,f,158.95,False,4.0
37.0,A,f,125.37,False,7.0
21.0,B,f,89.07,False,11.0
44.0,B,f,154.64,False,3.0
57.0,A,m,149.05,False,7.0
37.0,B,f,119.82,False,3.0
36.0,B,f,198.29,False,2.0
31.0,B,f,118.47,False,6.0
26.0,A,f,78.37,False,1.0
24.0,B,m,98.94,False,2.0
45.0,B,f,158.27,False,9.0
58.0,B,m,84.21,False,2.0
39.0,B,f,107.72,False,5.0
61.0,C,f,156.25,False,5.0
53.0,B,f,142.83,False,14.0
39.0,B,f,142.66,False,3.0
45.0,B,m,149.04,False,27.0
34.0,B,m,142.82,False,9.0
32.0,B,f,160.72,True,14.0
26.0,A,f,67.95,False,4.0
26.0,B,m,90.27,False,4.0
46.0,B,f,140.32,False,21.0
18.0,B,f,36.9,False,1.0
18.0,B,f,56.11,False,11.0
21.0,E,m,65.56,False,8.0
28.0,B,f,69.55,False,10.0
33.0,B,f,67.66,False,2.0
45.0,E,f,78.01,False,2.0
48.0,B,f,123.1,False,2.0
32.0,B,f,92.55,False,18.0
27.0,E,f,107.84,True,15.0
50.0,B,m,256.55,True,14.0
35.0,B,m,97.16,False,12.0
37.0,B,f,116.95,True,19.0
42.0,B,f,140.98,False,3.0
42.0,B,m,95.49,False,6.0
34.0,B,f,88.28,False,7.0
18.0,C,m,86.59,False,4.0
46.0,B,m,85.0,False,10.0
44.0,B,f,123.99,False,3.0
37.0,B,m,212.99,True,27.0
50.0,B,f,112.89,False,4.0
30.0,B,f,64.83,False,4.0
25.0,E,f,59.92,False,9.0
26.0,B,f,63.3,False,6.0
40.0,B,m,141.12,False,2.0
26.0,A,m,171.58,False,12.0
43.0,B,f,171.43,False,3.0
44.0,B,f,260.53,False,6.0
29.0,D,m,89.13,False,1.0
39.0,B,m,114.16,True,19.0
24.0,A,f,115.19,False,1.0
36.0,E,f,128.45,False,5.0
30.0,B,f,74.29,False,3.0
21.0,B,f,92.59,False,2.0
52.0,E,m,96.8,False,2.0
39.0,B,m,155.39,False,3.0
38.0,B,f,128.77,False,3.0
37.0,C,m,160.21,False,28.0
24.0,B,f,51.48,False,6.0
42.0,B,m,82.78,False,6.0
41.0,B,m,101.82,False,8.0
25.0,E,f,74.64,False,5.0
26.0,B,m,181.99,False,4.0
48.0,B,f,132.47,False,1.0
30.0,B,f,85.58,False,13.0
33.0,E,f,82.3,False,7.0
31.0,B,m,134.14,True,13.0
37.0,B,f,170.7,True,27.0
22.0,B,f,73.73,False,8.0
44.0,B,f,106.91,False,8.0
33.0,B,f,207.91,False,6.0
40.0,B,f,142.03,False,3.0
34.0,B,f,100.36,False,7.0
28.0,B,f,96.39,False,18.0
30.0,E,f,108.81,False,2.0
41.0,B,f,119.65,False,13.0
38.0,C,f,127.6,False,14.0
23.0,B,m,93.23,True,17.0
39.0,B,m,104.13,False,4.0
24.0,A,f,96.4,False,3.0
52.0,B,f,122.95,False,13.0
33.0,B,f,91.14,False,2.0
54.0,B,m,92.57,False,3.0
43.0,C,f,192.87,False,8.0
27.0,E,m,135.19,True,17.0
28.0,A,m,65.69,False,3.0
69.0,B,f,100.57,False,2.0
38.0,B,m,135.46,False,16.0
45.0,A,m,124.67,False,4.0
40.0,E,m,125.69,True,15.0
30.0,B,f,93.13,False,2.0
26.0,B,f,80.72,False,7.0
34.0,C,f,170.63,True,13.0
32.0,A,f,109.24,False,2.0
27.0,B,f,79.47,False,1.0
25.0,B,f,102.88,True,18.0
24.0,B,f,120.22,True,18.0
35.0,B,f,84.46,False,2.0
20.0,B,f,63.61,False,7.0
44.0,B,f,106.26,False,11.0
32.0,E,m,102.08,False,7.0
31.0,E,f,158.94,False,2.0
40.0,B,f,102.42,False,3.0
40.0,E,m,74.42,False,6.0
35.0,B,f,95.35,False,3.0
36.0,C,m,81.61,False,7.0
30.0,B,f,122.54,False,21.0
31.0,B,f,98.88,False,5.0
35.0,B,m,68.9,False,5.0
38.0,B,f,93.34,False,9.0
37.0,B,m,72.33,False,1.0
47.0,E,f,161.6,False,13.0
54.0,B,f,100.96,False,2.0
40.0,A,m,81.78,False,2.0
32.0,B,f,181.41,True,32.0
28.0,B,f,121.03,False,4.0
21.0,B,f,35.26,False,2.0
42.0,B,m,108.64,False,5.0
49.0,E,m,106.1,False,4.0
28.0,B,f,54.41,False,5.0
23.0,D,f,106.61,False,10.0
57.0,B,m,120.61,False,2.0
47.0,E,f,120.89,False,4.0
28.0,B,m,86.87,False,4.0
18.0,E,f,45.84,False,2.0
39.0,B,f,102.04,False,9.0
30.0,B,f,78.96,False,14.0
46.0,E,f,135.41,False,17.0
49.0,B,f,90.99,False,6.0
19.0,E,m,74.23,False,16.0
42.0,B,m,172.25,False,31.0
25.0,B,f,84.71,False,8.0
37.0,E,m,129.44,False,1.0
28.0,B,m,77.96,False,3.0
39.0,B,f,153.66,False,5.0
52.0,B,f,113.3,False,7.0
31.0,B,f,96.45,False,5.0
24.0,B,f,129.7,False,2.0
22.0,E,m,72.84,False,1.0
47.0,B,f,145.07,False,17.0
27.0,B,f,74.32,False,4.0
19.0,B,m,37.02,False,2.0
34.0,A,f,85.7,False,1.0
44.0,B,f,138.12,True,18.0
41.0,B,f,97.41,False,6.0
42.0,B,f,125.36,False,6.0
36.0,C,f,79.33,False,2.0
57.0,B,f,111.55,False,6.0
46.0,A,f,106.27,False,2.0
34.0,B,f,136.87,False,6.0
31.0,D,m,70.0,False,1.0
30.0,B,f,75.43,False,1.0
58.0,B,m,108.94,False,11.0
26.0,C,f,60.36,False,3.0
40.0,B,f,142.25,False,4.0
33.0,B,m,126.02,False,6.0
49.0,B,f,182.07,False,2.0
49.0,B,m,87.74,False,5.0
47.0,B,f,135.18,False,4.0
43.0,B,f,115.76,False,3.0
49.0,E,f,128.64,False,12.0
33.0,B,m,63.59,False,16.0
39.0,B,f,91.71,False,1.0
31.0,C,f,108.83,False,3.0
44.0,B,f,137.51,False,8.0
43.0,B,m,86.0,False,8.0
26.0,B,f,108.54,False,28.0
34.0,E,f,143.97,False,1.0
61.0,B,f,120.52,False,2.0
51.0,A,f,131.85,False,4.0
61.0,B,f,122.27,False,6.0
39.0,B,m,84.18,False,22.0
36.0,B,m,61.74,False,7.0
31.0,E,m,103.46,False,10.0
28.0,C,f,186.51,False,9.0
25.0,B,m,54.35,False,1.0
35.0,E,f,191.95,False,2.0
27.0,B,f,88.11,True,14.0
40.0,A,f,100.99,False,2.0
30.0,E,f,73.31,False,3.0
50.0,B,m,90.34,False,2.0
43.0,B,f,122.77,False,2.0
34.0,B,f,104.19,False,8.0
49.0,B,f,195.9,False,14.0
51.0,A,f,87.29,False,8.0
22.0,C,f,94.67,False,6.0
29.0,B,f,98.06,False,2.0
39.0,C,m,76.52,False,3.0
33.0,C,f,69.59,False,2.0
39.0,B,m,69.35,False,8.0
41.0,E,f,144.43,False,4.0
31.0,B,f,97.97,False,3.0
46.0,B,f,89.49,False,6.0
46.0,B,m,136.89,False,14.0
47.0,A,f,156.31,False,2.0
38.0,B,m,110.77,False,10.0
48.0,B,f,92.05,False,13.0
24.0,D,m,72.26,False,1.0
47.0,B,f,131.74,True,13.0
38.0,B,m,99.49,False,5.0
58.0,C,f,186.09,False,3.0
24.0,B,f,82.85,False,10.0
22.0,A,m,54.82,False,7.0
27.0,B,f,110.03,False,6.0
30.0,B,f,111.53,False,7.0
33.0,B,m,70.19,False,1.0
20.0,B,f,75.43,False,1.0
26.0,E,f,100.37,False,1.0
23.0,B,m,68.74,False,3.0
28.0,B,f,70.22,False,8.0
22.0,B,f,87.49,False,8.0
23.0,B,f,144.49,False,6.0
45.0,D,m,78.39,False,1.0
56.0,E,m,144.27,False,11.0
35.0,A,f,78.93,False,2.0
41.0,B,f,143.29,False,7.0
24.0,B,m,60.54,False,12.0
38.0,B,m,119.04,False,7.0
50.0,B,f,113.77,False,14.0
22.0,C,f,226.73,False,2.0
31.0,E,f,101.76,False,3.0
48.0,B,m,113.67,False,5.0
36.0,B,m,63.62,False,3.0
39.0,E,m,72.44,False,4.0
20.0,B,m,60.57,False,3.0
36.0,B,f,98.8,False,2.0
40.0,B,f,279.24,True,35.0
43.0,B,f,123.42,False,3.0
27.0,B,f,102.51,False,2.0
28.0,B,f,52.93,False,11.0
34.0,B,f,72.3,False,5.0
49.0,A,f,107.83,False,11.0
36.0,B,f,90.81,False,7.0
75.0,B,f,140.66,False,8.0
47.0,D,f,101.86,False,2.0
36.0,B,f,85.81,False,11.0
24.0,B,f,53.01,False,6.0
52.0,B,f,147.3,False,11.0
40.0,B,m,100.86,False,4.0
32.0,E,f,82.85,False,11.0
29.0,B,f,86.91,False,4.0
42.0,B,f,109.42,False,3.0
46.0,B,m,88.43,False,3.0
47.0,B,f,126.73,False,2.0
34.0,B,f,119.13,True,16.0
26.0,E,m,60.48,False,2.0
27.0,B,f,46.23,False,4.0
43.0,B,f,145.17,False,4.0
18.0,B,f,66.62,False,3.0
28.0,A,m,80.76,False,8.0
31.0,B,f,78.58,False,4.0
34.0,A,f,223.42,False,36.0
33.0,B,f,109.61,False,11.0
31.0,E,m,97.23,False,15.0
47.0,B,f,108.56,False,8.0
36.0,A,f,162.44,False,1.0
35.0,C,f,111.35,False,3.0
43.0,A,m,89.44,False,5.0
24.0,B,f,124.98,False,11.0
30.0,B,m,77.41,False,7.0
33.0,B,f,111.87,False,3.0
40.0,B,f,210.88,False,1.0
33.0,B,f,147.45,False,3.0
28.0,E,f,67.78,False,3.0
33.0,D,m,83.85,False,1.0
34.0,C,f,108.9,False,17.0
25.0,B,f,70.7,False,11.0
33.0,B,m,226.7,False,7.0
47.0,B,f,152.03,False,1.0
38.0,B,f,185.35,False,30.0
75.0,B,m,142.21,False,7.0
35.0,B,m,134.61,True,17.0
30.0,B,m,121.29,False,14.0
40.0,B,f,119.95,False,11.0
50.0,B,f,215.8,False,27.0
37.0,B,f,74.55,False,16.0
42.0,B,f,128.12,False,12.0
44.0,B,m,87.89,False,9.0
49.0,B,f,187.37,False,34.0
25.0,B,f,52.44,False,7.0
28.0,B,f,178.1,False,29.0
50.0,C,f,84.08,False,3.0
40.0,B,f,86.1,False,2.0
53.0,B,f,128.57,False,4.0
22.0,B,m,106.33,False,8.0
44.0,B,m,83.73,False,5.0
50.0,A,f,196.69,False,9.0
22.0,B,f,166.37,False,24.0
40.0,A,m,97.85,False,5.0
23.0,C,m,82.96,False,9.0
37.0,E,f,118.73,False,1.0
50.0,B,f,99.28,False,10.0
50.0,E,f,155.82,False,10.0
29.0,B,f,194.99,True,27.0
35.0,B,f,92.65,False,5.0
25.0,B,f,65.03,False,5.0
38.0,B,m,133.82,False,14.0
46.0,B,f,115.79,False,4.0
35.0,B,f,124.29,False,2.0
35.0,B,f,138.27,False,4.0
37.0,B,f,93.03,False,8.0
46.0,B,f,107.7,False,5.0
35.0,B,f,76.53,False,10.0
18.0,B,f,63.36,False,2.0
34.0,B,f,113.07,False,6.0
27.0,A,f,135.84,False,9.0
32.0,C,f,131.59,False,8.0
43.0,A,f,112.65,False,5.0
32.0,E,f,144.5,False,24.0
36.0,E,f,119.34,True,17.0
67.0,B,m,112.83,False,11.0
23.0,B,f,65.18,False,5.0
47.0,B,f,156.63,False,3.0
18.0,B,f,81.66,False,12.0
56.0,B,m,104.47,False,11.0
36.0,E,m,114.75,True,19.0
30.0,D,m,80.98,False,4.0
61.0,B,m,77.55,False,5.0
33.0,A,m,118.5,False,4.0
45.0,B,f,110.4,False,6.0
33.0,B,f,78.35,False,2.0
35.0,C,f,77.38,False,1.0
41.0,E,f,301.04,False,8.0
39.0,B,f,208.35,False,9.0
35.0,E,f,112.92,False,1.0
42.0,A,f,99.79,False,9.0
29.0,B,f,42.43,False,1.0
33.0,A,f,91.02,False,6.0
34.0,B,f,126.1,False,2.0
63.0,B,f,221.59,False,20.0
40.0,B,m,94.03,False,1.0
46.0,B,f,148.42,False,4.0
21.0,B,f,64.61,False,9.0
39.0,B,f,216.65,True,28.0
57.0,B,f,128.74,False,3.0
31.0,A,f,80.89,False,9.0
36.0,B,f,84.36,False,1.0
28.0,B,m,67.67,False,12.0
48.0,B,f,120.69,False,17.0
44.0,B,f,106.0,False,5.0
44.0,B,f,146.31,True,20.0
29.0,B,m,138.49,False,4.0
38.0,B,f,95.18,False,17.0
33.0,A,m,90.99,False,4.0
29.0,E,f,78.04,False,6.0
53.0,A,m,94.54,False,2.0
49.0,B,f,125.58,False,5.0
45.0,B,f,207.91,False,8.0
36.0,B,f,145.16,False,5.0
43.0,A,f,114.51,False,10.0
44.0,B,f,93.8,False,3.0
30.0,B,f,142.47,False,1.0
42.0,C,m,149.62,True,13.0
30.0,A,f,70.75,False,9.0
32.0,B,f,150.78,False,15.0
19.0,A,f,88.51,False,1.0
33.0,B,f,96.0,False,8.0
36.0,B,f,107.41,False,5.0
20.0,B,f,89.1,False,17.0
38.0,B,f,132.05,False,1.0
25.0,B,f,107.61,False,3.0
32.0,E,f,204.08,False,16.0
38.0,B,m,122.82,False,5.0
34.0,A,f,74.27,False,7.0
37.0,B,f,111.65,False,2.0
36.0,B,f,106.25,False,10.0
52.0,B,f,169.22,False,13.0
48.0,B,f,114.18,False,11.0
44.0,E,f,96.41,False,6.0
25.0,B,m,60.44,False,1.0
20.0,B,f,53.15,False,4.0
34.0,C,m,82.27,False,3.0
26.0,B,f,59.76,False,1.0
26.0,B,f,87.44,False,4.0
47.0,C,m,102.48,False,4.0
26.0,B,f,210.56,False,7.0
37.0,B,f,131.4,False,4.0
31.0,B,m,72.91,False,9.0
55.0,B,m,123.89,False,4.0
27.0,B,m,93.1,False,6.0
36.0,B,f,104.49,False,6.0
26.0,B,f,157.15,False,24.0
31.0,B,f,89.48,False,2.0
42.0,B,m,141.31,False,26.0
42.0,B,f,126.88,False,1.0
46.0,B,f,102.45,False,3.0
37.0,B,f,133.79,False,7.0
31.0,B,f,114.18,False,2.0
22.0,E,f,121.3,False,23.0
41.0,A,f,160.72,False,14.0
43.0,A,f,183.99,False,11.0
26.0,B,f,80.83,False,1.0
54.0,B,f,117.3,False,1.0
50.0,B,f,106.06,False,6.0
37.0,D,f,180.63,False,27.0
26.0,E,f,74.74,False,2.0
24.0,B,f,74.1,False,5.0
34.0,B,f,76.42,False,6.0
36.0,B,f,99.61,False,7.0
28.0,B,m,118.6,False,2.0
29.0,B,f,79.71,False,10.0
38.0,B,m,138.71,False,12.0
44.0,B,f,132.98,False,5.0
30.0,C,f,112.83,False,4.0
27.0,B,f,240.55,False,5.0
31.0,B,m,234.05,False,4.0
45.0,E,f,213.62,False,2.0
50.0,C,f,79.79,False,12.0
30.0,E,m,83.31,False,6.0
37.0,B,m,134.96,False,7.0
30.0,A,m,117.19,False,7.0
29.0,E,f,62.49,False,5.0
18.0,A,m,93.09,False,8.0
39.0,B,f,129.39,False,5.0
49.0,B,f,155.31,False,19.0
42.0,B,f,85.57,False,9.0
22.0,E,f,74.86,False,4.0
39.0,B,f,99.43,False,7.0
30.0,B,f,90.46,False,1.0
27.0,B,f,77.02,False,4.0
27.0,B,f,82.41,False,1.0
44.0,B,m,114.45,False,16.0
25.0,E,m,66.7,False,1.0
40.0,B,f,226.33,True,34.0
29.0,B,m,77.44,False,11.0
38.0,A,f,98.49,False,21.0
45.0,B,f,144.76,False,2.0
30.0,A,m,71.3,False,3.0
19.0,B,f,79.09,False,6.0
32.0,B,f,108.14,False,3.0
45.0,B,f,154.82,True,26.0
42.0,B,m,113.17,False,1.0
35.0,B,f,197.54,True,15.0
52.0,A,f,109.41,False,4.0
40.0,B,f,127.07,False,10.0
66.0,A,m,104.21,False,11.0
37.0,B,f,92.46,False,4.0
25.0,B,m,78.74,False,1.0
33.0,E,f,248.26,False,14.0
42.0,B,f,130.46,False,5.0
33.0,B,m,175.46,False,14.0
28.0,C,m,88.48,False,7.0
36.0,B,f,82.36,False,1.0
36.0,A,f,110.33,False,3.0
31.0,D,f,114.77,False,2.0
42.0,A,m,117.04,False,1.0
46.0,B,m,99.23,False,3.0
26.0,B,f,89.98,False,9.0
36.0,A,m,102.09,False,1.0
38.0,E,m,109.0,False,2.0
30.0,B,f,63.83,False,9.0
52.0,B,f,146.37,False,4.0
35.0,B,f,126.85,False,7.0
43.0,B,f,134.06,False,3.0
18.0,B,f,69.28,False,3.0
